distance matrix	Population:	AFR___ACB	AFR___ASW	AFR___ESN	AFR___GWD	AFR___LWK	AFR___MSL	AFR___YRI	AMR___CLM	AMR___MXL	AMR___PEL	AMR___PUR	EAS___CDX	EAS___CHB	EAS___CHS	EAS___JPT	EAS___KHV	EUR___CEU	EUR___FIN	EUR___GBR	EUR___IBS	EUR___TSI	SAS___BEB	SAS___GIH	SAS___ITU	SAS___PJL	SAS___STU
ENSG00000160613___PCSK7__dist_max___BOOT3	0.9999151260377628	1.0019004663519295	1.0033029976104337	1.0007924570534201	0.9999102377361618	1.000293093571488	0.9997452180917242	1.0003724414807105	0.9921556872101949	0.9966218120414915	1.005645216577857	1.0057071682977399	1.0039493155898012	1.0013934222652003	0.9962015989686033	1.0040778525827352	0.9980565468048792	0.9974295547854118	1.002814564587409	0.9948543611513544	1.0006202046272983	1.0006824466568138	0.997885703949145	0.9952055098491015	1.000735484085861	0.9937928213980617	1.0016585291178453	
ENSG00000160613___PCSK7__dist_max___BOOT4	0.9999156319221166	1.00203905282296	1.0032893863091528	1.000814944997191	0.9999562483827896	1.0003320285162185	0.9996494901937415	1.0003872733993266	0.9920383771934226	0.9966735494389147	1.0057244128532585	1.0057536599272827	1.003901441064096	1.0013427414451632	0.9962986870799323	1.0041829469848083	0.9980202997758783	0.9974775287146146	1.00275473191062	0.9949255144396286	1.000678156677645	1.0005720141250065	0.997766693190686	0.9951760896111369	1.000623244967478	0.9936726199960579	1.0017197021552469	
ENSG00000160613___PCSK7__dist_max___BOOT5	0.999915924374195	1.0021631942219138	1.0033212954851511	1.0009356387640065	1.0001370793556534	1.0004129995200441	0.9995494743692603	1.0003460620662865	0.9919672937447848	0.9967965662885788	1.0056061565272987	1.0057763572144962	1.0038140925277284	1.0012911071028385	0.9961962715629035	1.004202722734712	0.998119636392749	0.997549705339314	1.00281912032563	0.994814217574232	1.0007423245726592	1.000498432554609	0.9977772141133306	0.995244502174007	1.0003357370694335	0.9935602985216997	1.0017970441596453	
ENSG00000160613___PCSK7__dist_max___BOOT6	0.9999091481624093	1.0021731162834684	1.0033025839521448	1.0009222119425107	1.0001695766427574	1.0004789606241706	0.999588659158444	1.0004356194004083	0.9920151791988543	0.996908474860455	1.005355303588778	1.005663301342958	1.0038608235988251	1.001311224587268	0.9961641999006179	1.0041498675302636	0.9982247810581675	0.9976458253998254	1.0025918645907992	0.9948623896914099	1.0006104524828259	1.000357846371274	0.9979035640569173	0.9952039229602324	1.0005206533185251	0.9935275645237045	1.0017931354737064	
ENSG00000160613___PCSK7__dist_max___BOOT7	0.9999108684061031	1.0020606532527576	1.003268974816105	1.0009393534187174	1.0001880816736448	1.0005086205622233	0.999654179499316	1.0004991777796355	0.9921789330196431	0.9969446960613966	1.0052246206657995	1.0056389065848126	1.0039774146802072	1.0012479198374256	0.9962231826416605	1.004145926082889	0.9983283387668507	0.9975896225246433	1.0025097121431648	0.9948001969188177	1.0007305657401298	1.000440353884136	0.9979693839018714	0.9950936698425408	1.0003305519691668	0.9934202984207902	1.0018373036811468	
ENSG00000160613___PCSK7__dist_max___BOOT8	0.9999107012017123	1.002152219779036	1.0030997619573603	1.0010665135285994	1.0000988394901238	1.0004247147536276	0.9996933491756178	1.0005260583146427	0.9921718788229364	0.9970660591258796	1.0051045994602699	1.0056865264745491	1.0036728476507466	1.0012883723371115	0.9962782612027093	1.0041561479773577	0.9982078246030781	0.9976347621258964	1.002540800151672	0.9947021958484578	1.0006775811421695	1.0005062777616192	0.997967900916737	0.9951881851980381	1.0003399369629098	0.9934361197985349	1.0019636093696627	
ENSG00000160613___PCSK7__dist_max___BOOT9	0.999911548251548	1.0021103231883008	1.0029403373305836	1.0010825934461036	1.000123127306482	1.000350232224822	0.999561454846738	1.0004981651798899	0.9919831260113974	0.9970896322932468	1.0050813536001066	1.0055748214066706	1.003677959089268	1.0012020985301293	0.9962402449771476	1.0041756939828845	0.9983192622169954	0.9977697666931888	1.0026243187660966	0.9947737546373716	1.0007962800434107	1.0005243381684341	0.9981550880177666	0.9951751506401214	1.000373255320594	0.9933349353304098	1.00199641495879	
ENSG00000160613___PCSK7__dist_max___BOOT10	0.9999068761760077	1.0019500418469964	1.0030288079596437	1.001141288604229	1.0000907125794178	1.0004512866489097	0.9995897668345466	1.0005267795282418	0.9918351062609306	0.9972919695305953	1.0049656666352875	1.0054924519204496	1.0036940221090525	1.0011759402568183	0.9963315318539432	1.0040276793399663	0.9984163550919041	0.9977279220381816	1.0026687879546223	0.9948686814681889	1.0008630436663648	1.0004644303497991	0.998290089715368	0.9951098534350864	1.0001615827550292	0.9934249472209041	1.0020951136438627	
ENSG00000160613___PCSK7__dist_max___BOOT11	0.9999079537581133	1.001906370533922	1.0029938728338441	1.0010414491779747	1.0001418107105093	1.0004523066989075	0.9995971210566805	1.000497091786888	0.9919515930258019	0.9970964448242519	1.005266089532515	1.005570563546663	1.0036714320815767	1.001105889406406	0.9963626395357654	1.0040339795261957	0.9981877669178474	0.9976596745264956	1.0027213050428747	0.9946957086662612	1.0010068792578874	1.0005806630660654	0.9984022851937174	0.9951060493976411	1.0000335895209571	0.9934475892231631	1.0020734672293727	
ENSG00000160613___PCSK7__dist_max___BOOT12	0.9999091785487012	1.0019008431548626	1.0029557563200757	1.0011310621843044	1.0001640942673693	1.0003708839809897	0.9995432440668016	1.000549593463059	0.9921039181345321	0.997182411849707	1.0051892757406076	1.0056537010791413	1.003639231259685	1.0011292535232625	0.9963371975458267	1.004163644924114	0.9981816813082609	0.9977544043164498	1.0027289467702651	0.9945935806428531	1.000797336828344	1.0005171061660778	0.9984608644863756	0.9951513435853289	1.0000198917968872	0.9934307249356639	1.002035890458024	
ENSG00000160613___PCSK7__dist_max___BOOT13	0.9999151670646528	1.0020334928764323	1.002938349691697	1.0011993220638835	1.0003150637373737	1.0004223288118523	0.9994976623644165	1.0006316495120402	0.9919633649138179	0.997228213953518	1.0051580901722152	1.0056765154508946	1.0036667358552032	1.001060349774966	0.9963981858706894	1.0041819244137664	0.9981612971169062	0.9977249786846545	1.0025598181059006	0.9946669184461665	1.0007415431994986	1.0005579363346593	0.9982874148360061	0.9952053754012767	0.9999545473860518	0.9934333194870152	1.0020211593915476	
ENSG00000160613___PCSK7__dist_max___BOOT14	0.9999207634440362	1.0018558346136048	1.002857287420034	1.001078679405283	1.0002679108753272	1.0004633718740596	0.999617143670664	1.0004949994472043	0.9920292990286028	0.997088335218446	1.0051054388493137	1.0057015316227	1.003617659155148	1.00114431661446	0.9964244565897478	1.0043601539687221	0.9980975248515597	0.9976469479695598	1.0026987449049358	0.9946135588843585	1.0007182648384694	1.0006965696265897	0.998333844572738	0.9952009745883122	0.9999898743924965	0.9934557199945235	1.0020311226447343	
ENSG00000160613___PCSK7__dist_max___BOOT15	0.999919176279624	1.001806976996753	1.0029611423340876	1.0011196989941364	1.0002741280621048	1.0004076770209724	0.9997255227325942	1.0004293620230351	0.9920062951143627	0.9971488349880068	1.0050099220153736	1.005574418550952	1.00365892319124	1.0010766364143167	0.9965195300842477	1.004320339401963	0.998126828609382	0.9975717779904277	1.002598446387253	0.994691418079393	1.0008681477231782	1.0006833648300903	0.9983999255288865	0.995122099645088	1.0000117084458744	0.9936060343104615	1.0020356177416951	
ENSG00000160613___PCSK7__dist_max___BOOT16	0.9999229813581489	1.0016065727296073	1.002925836035156	1.000985956087172	1.000417265073299	1.0002920568351366	0.9996789891696013	1.0004304715019419	0.991867802665458	0.9971753380594887	1.0047617925061192	1.0055004046616471	1.0037693689561158	1.00132614837844	0.9967423385853571	1.0043810250462186	0.9982139858191622	0.9976613491239088	1.002556833500215	0.9947985303171227	1.0009019573689715	1.0007203537749807	0.9985448138664492	0.9949638358996187	1.0000009505279002	0.9934157844367975	1.001976568388244	
ENSG00000160613___PCSK7__dist_max___BOOT17	0.9999252776727573	1.0016685263494278	1.0029095225636238	1.0011684812927393	1.0004516641411751	1.0003359886636336	0.9995877009139454	1.0004589457934072	0.9917911006878666	0.9971049218815168	1.0047673067428737	1.0053076420673137	1.0037085011680669	1.0014136392002	0.9967772127227453	1.0042919507568124	0.9981840838957845	0.9976425538342192	1.0025528324859776	0.9947460361354048	1.0009011341397307	1.0007004364682544	0.998451560075485	0.9950313996088721	1.0001432793147305	0.993443725314876	1.0019777856121328	
ENSG00000160613___PCSK7__dist_max___BOOT18	0.9999258644069238	1.0016069964042507	1.002754729124517	1.0012561618435298	1.0002894578797303	1.000333326126455	0.9995557678113423	1.0004888313864062	0.9919025860911402	0.9971184619642198	1.0046317109425742	1.0053776851861325	1.0036258315861908	1.0014979393751342	0.9967902166458456	1.0042931622222007	0.9981916836976727	0.997642548017464	1.0026120557321818	0.994673216371055	1.0008520690974296	1.0006728441008532	0.9985065024078172	0.9950841282305793	1.000199156711229	0.9933861572578471	1.0020568342625396	
ENSG00000160613___PCSK7__dist_max___BOOT19	0.9999222067669892	1.001606469255691	1.0029440781083168	1.0013973977428374	1.0002698837552002	1.00045902797914	0.9995113893139598	1.0004258167448874	0.9918308505892375	0.9969825971155606	1.0047314625795847	1.0053034034128894	1.0037037714508574	1.0013807693845354	0.9969416653511572	1.004235339391144	0.998078063141625	0.9977412057575276	1.0026554624202049	0.994749743001216	1.000725219319286	1.0006127499460058	0.9984285969867261	0.9951163691326943	1.0002663912812217	0.9933279046086314	1.0019820484426867	
ENSG00000160613___PCSK7__dist_max___BOOT20	0.9999284936058268	1.0017886383595935	1.0030164003785311	1.001363897219	1.0003476129032136	1.0004534349768361	0.999462442609691	1.0004578967078297	0.9919002406407662	0.9969160330617096	1.0045952157005051	1.0054129556557427	1.0035708387082618	1.001352938678718	0.9968718544033434	1.0043515264746157	0.9981755883701564	0.9977269219660435	1.002733427563772	0.9945916488789247	1.0007066576541146	1.0006544168662368	0.9983304056508073	0.9950689170415368	1.0002373960578985	0.9934158421796883	1.0019441405241947	
ENSG00000160613___PCSK7__dist_max___BOOT21	0.9999274711433273	1.0016602056480757	1.0029510079556097	1.0011665541991759	1.0003294155342537	1.0003557346095935	0.9995529645433949	1.000371357659473	0.9919666616640677	0.9969046601411985	1.0047374547983523	1.0052287304127783	1.003436394502774	1.001488789885011	0.9969829056899933	1.0044612758232148	0.9982672219446088	0.997693720032299	1.0026291793860131	0.9945970032345607	1.000793659579752	1.0007227042410696	0.9984910868685966	0.9949932054506675	1.0003276002631925	0.9934351356519939	1.0019359471809717	
ENSG00000160613___PCSK7__dist_max___BOOT22	0.9999230833888666	1.0015393813286075	1.0030716335378584	1.0011940695206856	1.0003745889164342	1.00040900567211	0.9994990391514134	1.000296581194079	0.9919297859165579	0.9969892483969578	1.0045434737390089	1.0052247876837566	1.0032902427478039	1.0017044657743195	0.9971144425148825	1.004455295740827	0.9982132937092868	0.997772125187923	1.0025238815709103	0.9947724856364442	1.0006625331824721	1.000751394151622	0.9984244003803343	0.9948390918512827	1.0003839215528498	0.9933589269868676	1.0020531002506408	
ENSG00000160613___PCSK7__dist_max___BOOT23	0.999922841746041	1.001611496842071	1.0031443398379225	1.0013030854528608	1.0003356932628684	1.0005351349857896	0.9996120777840659	1.0002888050625802	0.9919973354509816	0.996785773843669	1.004501195127601	1.005182437497871	1.003443168162378	1.00145707751957	0.9969686407573006	1.0043393343371294	0.9982350205127312	0.9978590241820421	1.0023982507753162	0.994705938997224	1.0007543971163386	1.0007108987653055	0.9984401402428851	0.9949876444983267	1.0003862302272737	0.9933768104241671	1.0020464151555715	
ENSG00000160613___PCSK7__dist_max___BOOT24	0.999923717184606	1.0017713822063619	1.003183938088342	1.0013322656856625	1.0003973138111089	1.0005033380480126	0.9995854550802155	1.000345878529405	0.9918880605718922	0.996872734932321	1.004423994641552	1.0053046974334086	1.003337550929192	1.0015478186003413	0.9969203618096617	1.0042658168358107	0.9982489333646558	0.9978387565054034	1.002372801073735	0.994665252014813	1.0006847233923324	1.0007133854799057	0.9984523079873421	0.995021645261389	1.0003379174544482	0.99350599499943	1.001955133723961	
ENSG00000160613___PCSK7__dist_max___BOOT25	0.9999262550321194	1.0016068027329292	1.0032198072682967	1.0013608103791307	1.0003257669983332	1.0004956878834805	0.9995749672610114	1.000479520406912	0.991950830046875	0.9968207513376617	1.004450317947844	1.005415029140039	1.0033172209299495	1.0016959248555275	0.9968256561652438	1.0042330830976958	0.9982839698385214	0.9978141001633873	1.0022633375567573	0.9947810429352484	1.0007398764018942	1.0008247514167168	0.9985185336738234	0.9948878919070236	1.0002649830566979	0.9933934903827708	1.0019701925550488	
ENSG00000160613___PCSK7__dist_max___BOOT26	0.9999352355624427	1.0015939270725065	1.0031090233306448	1.001402062130875	1.000308271104411	1.000618011361845	0.9995413201212677	1.0003835054211327	0.9919646580778537	0.9965508332012082	1.0044624256054926	1.0052767713361914	1.003396895035187	1.0017794889193354	0.9968394409363682	1.0042665870631768	0.9983133416379367	0.9977845953866669	1.0022636115204775	0.9947724341402379	1.0009592275876709	1.0007529001064897	0.9984813738067648	0.9949145050523157	1.0002636810237602	0.9934062249743301	1.0019980993579123	
ENSG00000160613___PCSK7__dist_max___BOOT27	0.9999370060349555	1.0016395104631566	1.0032104609875883	1.0012718731428316	1.0003239803817014	1.0007293938652206	0.9996448048238559	1.0002311597035527	0.9918766338319333	0.9964578699262935	1.0045047852804372	1.0053261419546602	1.0033570884356753	1.001991590461269	0.9970612434658281	1.00425090782473	0.9982981630863716	0.9977465667592699	1.0023857732564934	0.9947781281913077	1.0009669103369985	1.0006915473321387	0.9982982781696371	0.994977858540852	1.000191157040553	0.9933308457065394	1.0018150453577885	
ENSG00000160613___PCSK7__dist_max___BOOT28	0.9999274942034568	1.0015569784880913	1.0034366605166816	1.0011964202977035	1.0003410879071222	1.0007570173930844	0.9996585804518917	1.0001431506387566	0.9919910361810631	0.9964025173863054	1.0045444474994243	1.0053441876973583	1.0033873731712708	1.0021268956346543	0.9970277016714384	1.0041327477890254	0.9982675281844194	0.997827533719054	1.0023226036770405	0.9947927986965982	1.0010063750334544	1.000514558306013	0.9983805142284743	0.9950492297713603	1.0001656614925105	0.9932197955089123	1.0017862380253522	
ENSG00000160613___PCSK7__dist_max___BOOT29	0.99992395387084	1.0014887012031115	1.0035872747829033	1.0012784498441865	1.0003465547675092	1.0007541160840552	0.9995639538606838	1.0000389659722986	0.9918326743826197	0.9963540108786197	1.0046879534347408	1.0053570830008443	1.0033769092188443	1.0021611293387895	0.9968491821206329	1.004133817526904	0.9982588356913455	0.9979701376433686	1.0023855722932484	0.9947012622317597	1.0010931177352478	1.0003212492989024	0.9983312641732878	0.9951859104263272	1.0002959106241947	0.9932556412530406	1.0018052294910407	
ENSG00000160613___PCSK7__dist_max___BOOT30	0.9999232113258057	1.0013127083842628	1.00349829996576	1.00137099450604	1.0003358543983898	1.0008209629596792	0.9996711415236401	1.0000452493734715	0.9918791340922285	0.9964854312963021	1.0046365495677507	1.0052373565268653	1.0035261396281578	1.0022095833494424	0.9967467485911358	1.0041134129300378	0.9983966415455944	0.9978696997315709	1.002371118047527	0.994725438114809	1.0010678488440299	1.0003331632015389	0.9983164342565178	0.9950716034614059	1.0003454228403064	0.9933271748787403	1.0017645399582331	
ENSG00000160613___PCSK7__dist_max___BOOT31	0.9999150327385633	1.0013658767420428	1.0036742185029226	1.0013007236351696	1.0003604571379896	1.0008567093573837	0.9998375316103226	1.0001033437529714	0.9918180495459563	0.9965309763024476	1.004600613436963	1.0051741691392493	1.0035061243741545	1.0021117488987858	0.9964572201961263	1.004189146191432	0.9983897088558221	0.9979672867425422	1.0023410034079852	0.9948429120907093	1.0011004112012205	1.000215896291368	0.9982605418504414	0.9951684998039184	1.0003734835205198	0.9934185344539568	1.001575496208117	
ENSG00000160613___PCSK7__dist_max___BOOT32	0.999915583769992	1.0014598657613418	1.0036134080707557	1.0014643645521195	1.0003726157697148	1.000791270616607	0.999736944053835	1.0001112301637511	0.991809693449482	0.9965792176278592	1.0045010181265401	1.005179569668102	1.0035901772894829	1.0020507920387358	0.9966167868960549	1.0041664660078637	0.9983825039706612	0.998026271772058	1.0021718691491661	0.994893554085188	1.0011822827410366	1.0001926519464162	0.9981589030518259	0.9950393295722618	1.0003830151653406	0.9933578313366902	1.0016264541767548	
ENSG00000160613___PCSK7__dist_max___BOOT33	0.9999148071053882	1.0014171657597504	1.0037170423103239	1.0015358969362336	1.0003432218042378	1.0008589193198503	0.9997282449619875	1.0001812906500107	0.991902324813021	0.9965098624028889	1.0043936512560454	1.005013295357017	1.0033876963579385	1.00204443343812	0.9964740423640354	1.004078896347588	0.9984242081382205	0.9981377662771527	1.0021697798035094	0.9949804739474465	1.0011598740704928	1.0001555797979496	0.9981872080051994	0.9951305029070542	1.0005009633634534	0.9933892654979737	1.0016722717611597	
ENSG00000160613___PCSK7__dist_max___BOOT34	0.9999192775687336	1.0014818144140671	1.0036626003278626	1.001512861774328	1.0002441902042662	1.000841465236061	0.9997210555047609	1.000230337771309	0.991734597514987	0.9964967533550861	1.004236059146675	1.0051262467807665	1.0035908127754987	1.001948862886822	0.9963980716153101	1.0040185059362245	0.99845816806019	0.9981861883928761	1.0021658927682062	0.9951029342344581	1.001266284669783	1.0001639357499248	0.9982216813019745	0.9950378903028654	1.0005162413732194	0.9934088725811009	1.0017472186377203	
ENSG00000160613___PCSK7__dist_max___BOOT35	0.9999186189102397	1.0016550039755139	1.0037492422980563	1.0015641465421128	1.0002362102835223	1.0010312108919628	0.9996694219502573	1.0000792827497476	0.991706374619328	0.9964895941244065	1.0041518069785358	1.005204431178655	1.0036542964537634	1.0019810805154887	0.996272979819064	1.0040110950865675	0.9984891391950771	0.9980128738192621	1.0022255146815093	0.994978201139857	1.0013104426139978	1.000226962941395	0.9980825181902735	0.995151876785132	1.0004646792199356	0.9933949064622136	1.0016464544094494	
ENSG00000160613___PCSK7__dist_max___BOOT36	0.9999201989986769	1.0017912929588662	1.0036293510788874	1.0014601343665406	1.0002421998217184	1.0009379493746429	0.9997427694313163	1.000233101114286	0.9917776244361596	0.9965618926848259	1.0041386703970652	1.0052427557965413	1.0036536798739006	1.0020502784953387	0.9962614332345477	1.0040043336327256	0.9984000301594522	0.9980507604762716	1.002129502869067	0.994969797663613	1.0011701807301834	1.0001190006185692	0.9979867289825384	0.995252349417167	1.0005371148196482	0.9934751705679001	1.0016487109371948	
ENSG00000160613___PCSK7__dist_max___BOOT37	0.9999200200880403	1.001905351155523	1.0037287617209458	1.0013036383706213	1.0002743765413509	1.0009425012828073	0.9997632123138219	1.0002274000173914	0.9919113420068882	0.996532748770343	1.0041045560468569	1.0054290465306908	1.0037185097070018	1.002143817236372	0.9963562946273663	1.0038378640108103	0.9983189847835368	0.9980354197508013	1.0020638306978547	0.9949709735998109	1.0012628718063732	1.000087522380164	0.9979498574907866	0.995276338525506	1.00049008097742	0.993379600530475	1.001462308437702	
ENSG00000160613___PCSK7__dist_max___BOOT38	0.9999130750997225	1.0019879639789195	1.0038804893584694	1.0013552349577	1.000104431352808	1.0010721203984738	0.9995896702857329	1.0002860369743054	0.9920901426137598	0.996668676156018	1.0041265275856368	1.0053656716665675	1.0037227498253276	1.0020597981542205	0.9963175814713467	1.003937190089816	0.9982841185649652	0.9979976054657493	1.0020349325579905	0.9949952996308161	1.0012875223936315	1.000255679804972	0.9979013258533204	0.9950556096588499	1.0004929208909479	0.9934152711517	1.0012871745973255	
ENSG00000160613___PCSK7__dist_max___BOOT39	0.9999118431215747	1.0021025895389581	1.0038144995521066	1.0012313935139763	1.0002154785834931	1.0010519868004695	0.9995768742396764	1.0002021722322172	0.9920739065540959	0.996901651721418	1.003864312847667	1.0054968192714926	1.0038034561724485	1.0020130440997743	0.9963636599036279	1.0040452858116153	0.9983442223399542	0.9981114621351148	1.0018145553192062	0.9949713120736112	1.0012762356108804	1.0002800819801256	0.9979281484761948	0.9949834991945417	1.0004183848415809	0.9933784473058109	1.0013145477540442	
ENSG00000160613___PCSK7__dist_max___BOOT40	0.9999110411645756	1.0020187467464323	1.003739639517998	1.0013554901355175	1.000114199497023	1.000915564273684	0.9995768932033062	1.0002395221807923	0.9918684596391041	0.9970158900554128	1.0038594816579502	1.0054558037420618	1.0038369191305074	1.0021847122301104	0.9962850646188618	1.0040772275096022	0.9982426321799529	0.9980320759666906	1.0018825197796681	0.9949526892468505	1.0012765686249496	1.0003526624070957	0.998068676564746	0.9950157864823558	1.0003475418175172	0.9934998345850987	1.0013815950590144	
ENSG00000160613___PCSK7__dist_max___BOOT41	0.9999097856974144	1.0022481566780725	1.0034457121721514	1.0012198953028748	1.0002659470678525	1.0008400735414582	0.9993980978404677	1.0001282050859623	0.9918656272675038	0.9970327466852683	1.0038939876330093	1.005503394785642	1.0038019361702195	1.0023339189202842	0.9963003966006754	1.0040735375554783	0.9982361879698253	0.9981187191787263	1.0020625022960261	0.9950431231410993	1.0011902545664553	1.0002314727687827	0.9981173834442255	0.9948043297647661	1.0004249498055497	0.9933716064537271	1.0013753893257644	
ENSG00000160613___PCSK7__dist_max___BOOT42	0.9999036993242836	1.0022219418251619	1.0034622395977584	1.0011987929211112	1.000320785257149	1.0007741523767721	0.9993791581123408	1.0001615942321245	0.9919981761339078	0.9971959942030579	1.0038009474120038	1.0054678187013675	1.0038249773224737	1.002093831324736	0.9962501419424213	1.0038702702732658	0.9982828760746014	0.9981425582051162	1.0021193012959946	0.9949949724175675	1.0011594986402104	1.0002402295775006	0.9981732098134292	0.9950214889242902	1.0004367868259443	0.9934362595444287	1.0013324467241351	
ENSG00000160613___PCSK7__dist_max___BOOT43	0.9999097504174245	1.0022949299879313	1.0034501856346438	1.0011347578542158	1.0003981767690082	1.0007396898942353	0.9993787370080391	1.000236485552589	0.9920653736526519	0.9971707351918785	1.0038766580981127	1.0054440060181382	1.0037329126942707	1.0021421037702374	0.9962641776231543	1.00379681379068	0.9983175803040641	0.9980666290935053	1.002115995341627	0.9949003928869761	1.001307866669423	1.000277843594932	0.9979640075217472	0.9951088073484251	1.0004356341204999	0.9934337033374631	1.0012879121201463	
ENSG00000160613___PCSK7__dist_max___BOOT44	0.9999145958666419	1.0023828338348522	1.0034602230324148	1.0013294489679239	1.0004973650857782	1.0007974543139266	0.9993191000890264	1.0001572394653184	0.9920744454415945	0.9970511940706087	1.0037782250959884	1.00548654363449	1.0037264574746245	1.0022750571660226	0.9961924052711262	1.003607675065969	0.9982977212495701	0.9981147890326556	1.002129308501123	0.9949226369731408	1.0010976017127222	1.0002452654997147	0.9979710236944264	0.9951919135187112	1.0004332151256117	0.9935157815092635	1.0013009231498582	
ENSG00000160613___PCSK7__dist_max___BOOT45	-0.9953754076081531	1.0022293692758255	1.0034932597141417	1.0013216116536863	1.0004680358486056	1.0007396247477789	0.9992321257518045	1.0001130211525977	0.9920340166087791	0.9971743195707127	1.003841985247597	1.0056090079212925	1.0037304322076626	1.0022916706689289	0.9962117002570622	1.0036485146365164	0.9983491235536577	0.9979405402635646	1.0021802383937914	0.9950604338796641	1.0011269760597983	1.0003212528344088	0.9979846004679497	0.9951579826843184	1.0003011454296658	0.9935301464607091	1.001309325668591	
ENSG00000160613___PCSK7__dist_max___BOOT46	-0.9896036709012954	1.0023408717977662	1.003499576829909	1.0012413265962836	1.0003999758220503	1.0007629940968186	0.9992090536694613	0.9999509203650269	0.9920640450493151	0.9973881770247726	1.0039396070584392	1.0056052540939657	1.0036888798593218	1.0023764907748705	0.9962036461703356	1.003619263031984	0.9983553559246108	0.9979132687640673	1.00220105442045	0.9952063960754708	1.00091420186964	1.0003506374948998	0.9979856116163337	0.9951617122905669	1.0003842295737213	0.9935421501653064	1.0012830011687845	
ENSG00000160613___PCSK7__dist_max___BOOT47	-0.9838703953360104	1.0022603487737283	1.003508996511157	1.0011523154455926	1.0004383240456203	1.0008199837403282	0.9994021768034007	1.0000142500559832	0.9920673289912573	0.9973307455386714	1.004007099832865	1.0056253580354586	1.0035733688824746	1.0023371116799769	0.9961104926966031	1.0036604893280183	0.9983919829765069	0.9979619457917492	1.0022479178147128	0.9952049738635617	1.0008023579689507	1.0004471752609267	0.9981920306244149	0.9950576146043952	1.0002124964282353	0.9935319208901426	1.0013410133109168	
ENSG00000160613___PCSK7__dist_max___BOOT48	-0.9781759328092012	1.002263481743882	1.003419336197905	1.00113060526015	1.000587922424563	1.0008002161939453	0.9994583928192682	1.000144541714329	0.9920431303631777	0.9972041936247147	1.0039635491785983	1.0056046623973975	1.003724283470147	1.0023894049332085	0.9961399786365027	1.003549648051506	0.9985274701111679	0.9979956895404052	1.0021792134515144	0.995307995995017	1.0007905862237376	1.000288593247337	0.9981400647504048	0.9949691060724734	1.0002510686905342	0.9934743180712193	1.001301559589182	
ENSG00000160613___PCSK7__dist_max___BOOT49	-0.9725104933596618	1.0023001148403696	1.003235703500989	1.0013052026623854	1.0005767558913703	1.0008536545871947	0.9994451266607419	1.0002084409014922	0.9920714249175727	0.997261257211978	1.0040543336844245	1.0056345299620624	1.0037520352057137	1.0022579967849319	0.9960411072559605	1.0035727532533651	0.9985424545136422	0.9979682831569994	1.0021444066172989	0.9953234930521099	1.0007656698474365	1.000312921608195	0.9982747605902789	0.994935713975341	1.000203309707883	0.9934598292764042	1.0012215499027664	
ENSG00000160613___PCSK7__dist_max___BOOT50	-0.9668678881942712	1.0022753615271711	1.0032311754673235	1.001426543377258	1.0005754005912535	1.0005341928169993	0.9995195698686242	1.0001390619403459	0.9921724767174532	0.9973088898054618	1.0041512057779318	1.005755001297461	1.0037181786804161	1.002145022778744	0.9960495335891236	1.0034998836591942	0.9986537042533782	0.99794293205352	1.0021104353058858	0.9953319753142398	1.0008313352839404	1.000203354105827	0.9982356853933543	0.9949557268987697	1.0001931013745122	0.993551101412836	1.001219545360431	
ENSG00000160613___PCSK7__dist_max___BOOT51	-0.961265124291215	1.0023618281991566	1.0032286091144025	1.00148868682666	1.0005709301062853	1.0005761220855898	0.9994917886334933	1.0003336593705336	0.9923342483250246	0.9972228072274789	1.0040524016044907	1.0057453633796247	1.0037955692698117	1.0019678311489344	0.9960115225284513	1.0035289573865382	0.9987746448823571	0.9978107756882241	1.0021384573578096	0.9953435186557613	1.0009050493615952	1.000176144907125	0.9982129426605183	0.9948276753920946	1.000151000393375	0.9936166558648816	1.00101268580626	
ENSG00000160613___PCSK7__dist_max___BOOT52	-0.9556908864187416	1.0022894914932123	1.0033005206784256	1.001662997886974	1.0006671208918394	1.0006028515081076	0.9994704452690432	1.0003751919110808	0.9922954676792537	0.9973326142571943	1.004043876222157	1.005664321343194	1.0037902859370798	1.0019128788875213	0.9959227051539389	1.0035723817359588	0.9988835653399089	0.9978537974529835	1.00220319167639	0.9953254426696215	1.0008986393169235	1.000141409357167	0.9981052291295404	0.9947316753112695	1.00000913599607	0.9936177305584282	1.0010267371733779	
ENSG00000160613___PCSK7__dist_max___BOOT53	-0.9501437510815016	1.0022784309075978	1.0034359014762249	1.0016264949627278	1.0006779475645595	1.0005834160673477	0.9994662811228716	1.0003478184977024	0.9924642332547793	0.997384143631536	1.0041117887097786	1.0055814401332648	1.0036619502352209	1.0018776082860508	0.9958705835232633	1.0034625573160625	0.9987310746594312	0.9978545585375485	1.0021644000601417	0.9954514505511421	1.0009346713946539	1.000084450059515	0.9982690303020638	0.9948377184005289	1.000025908030449	0.9935706451148263	1.0010666321435804	
